,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,neglog10pvalue,,
THAPSDRAFT_5334,14.96723695,0.017162173,0.751226819,0.022845528,0.981773492,0.997706976,0.007988698,,
THAPSDRAFT_5335,31.63682855,-0.25445274,0.664067492,-0.383173011,0.701591488,0.982569556,0.153915689,,
THAPSDRAFT_5336,29.15914405,0.241537198,0.677589942,0.356465147,0.721492249,0.982569556,0.14176833,,
THAPSDRAFT_5337,92.31481617,-0.06018359,0.55243763,-0.108941872,0.913248595,0.995550825,0.039410987,,
THAPSDRAFT_5339,29.69850394,0.277817529,0.676503382,0.410666874,0.68131682,0.982569556,0.166650889,,
THAPSDRAFT_5340,22.0631905,0.158151266,0.709077924,0.22303792,0.823505994,0.994434124,0.084333236,,
THAPSDRAFT_5342,30.62552875,0.203841669,0.670532027,0.3039999,0.761127967,0.990012108,0.11854232,,
THAPSDRAFT_5351,20.05744591,0.154928397,0.720266485,0.215098717,0.829690354,0.994434124,0.081083959,,
THAPSDRAFT_5352,6.556593662,0.204629113,0.791449061,0.258549947,0.795982506,0.992158043,0.099096477,,
THAPSDRAFT_5353,45.64333069,-0.323044472,0.622809682,-0.518688906,0.603977699,0.980313229,0.218979096,,
THAPSDRAFT_5357,110.9732974,-0.506316145,0.56222393,-0.900559578,0.367822535,0.968560082,0.434361667,,
THAPSDRAFT_5360,33.44031318,0.253674574,0.661322545,0.383586763,0.701284753,0.982569556,0.154105603,,
THAPSDRAFT_5361,59.66668783,0.312006372,0.598848872,0.521010203,0.602359664,0.97999877,0.220144118,,
THAPSDRAFT_5362,89.95511665,0.889525912,0.613912831,1.448944975,0.14735295,0.890926576,0.831641166,,
THAPSDRAFT_5367,75.4935296,0.941922,0.63025237,1.494515602,0.135040907,0.885694007,0.869534654,,
THAPSDRAFT_5370,223.3792694,-0.538620117,0.589878891,-0.913102885,0.361188433,0.968014203,0.442266166,,
THAPSDRAFT_5371,138.5986367,-0.476785019,0.556189113,-0.857235439,0.391314781,0.969441629,0.407473748,,
THAPSDRAFT_5377,52.85726922,-0.292147231,0.606063394,-0.482040713,0.629777025,0.982569556,0.200813187,,
THAPSDRAFT_5380,64.90859176,1.542827815,0.703478218,2.193142269,0.02829713,0.729761595,1.548257603,,
THAPSDRAFT_5381,7.904993387,0.4368389,0.793060652,0.550826596,0.58175255,0.977220301,0.235261704,,
THAPSDRAFT_5387,59.83523779,-0.128964606,0.589891974,-0.218624107,0.826942872,0.994434124,0.082524492,,
THAPSDRAFT_5388,38.07543723,-0.051824305,0.639936328,-0.080983533,0.935455048,0.995550825,0.028977077,,
THAPSDRAFT_5389,39.57553193,0.14511519,0.637910392,0.227485227,0.820046456,0.994434124,0.086161544,,
THAPSDRAFT_5393,127.1035291,-1.112783082,0.624530039,-1.781792728,0.074783039,0.816414732,1.126196893,,
THAPSDRAFT_5394,777.5884114,-2.006102147,0.792523314,-2.531284709,0.011364556,0.729761595,1.944447528,,
THAPSDRAFT_5400,103.8267788,-0.35586801,0.554747519,-0.641495452,0.521200835,0.97365412,0.282994897,,
THAPSDRAFT_5401,23.14191028,0.250326443,0.70555523,0.354793547,0.722744263,0.982569556,0.141015347,,
THAPSDRAFT_5405,64.38608687,-0.088807205,0.582434258,-0.15247593,0.878811574,0.995550825,0.056104232,,
THAPSDRAFT_5409,42.55886632,-0.411566468,0.633847312,-0.649314843,0.516134894,0.97365412,0.287236779,,
THAPSDRAFT_5410,494.0873692,-0.549183153,0.699843348,-0.784722974,0.43261601,0.97365412,0.363897412,,
THAPSDRAFT_5414,47.80077025,-0.203116906,0.614650657,-0.330459105,0.741053088,0.987162755,0.130150678,,
THAPSDRAFT_5415,57.27327832,0.378610136,0.606350719,0.624407829,0.532359785,0.97365412,0.273794759,,
THAPSDRAFT_5419,46.94116542,0.214959113,0.620138743,0.346630678,0.728868796,0.985708276,0.137350642,,
THAPSDRAFT_5420,24.38918002,-0.632559407,0.706444289,-0.895413009,0.370566349,0.968560082,0.431134021,,
THAPSDRAFT_5421,96.34316035,-1.153785368,0.635527828,-1.815475762,0.069450827,0.808193359,1.158322576,,
THAPSDRAFT_5424,85.75822251,-1.880712371,0.721315964,-2.607335016,0.009125003,0.729761595,2.039766972,,
THAPSDRAFT_5425,12.7255224,0.486471253,0.773312988,0.629074205,0.529300477,0.97365412,0.276297715,,
THAPSDRAFT_5428,14.30989208,0.174241742,0.757380245,0.230058473,0.818046333,0.994434124,0.087222098,,
THAPSDRAFT_5431,104.0796038,-0.038317012,0.545243372,-0.070275063,0.943974731,0.995550825,0.025039631,,
THAPSDRAFT_5434,87.41001217,1.783226042,0.71439766,2.496125256,0.012555826,0.729761595,1.901154722,,
THAPSDRAFT_5439,38.00801725,-0.506299588,0.650666476,-0.778124595,0.436495565,0.97365412,0.360020165,,
THAPSDRAFT_5452,499.3292731,-0.912394684,0.724455566,-1.259421181,0.207878243,0.923409608,0.682190962,,
THAPSDRAFT_5456,191.270501,-0.116440705,0.550126037,-0.211661868,0.832370839,0.994434124,0.079683143,,
THAPSDRAFT_5457,33.8279781,0.153798251,0.657088472,0.234060187,0.814938253,0.994434124,0.088875296,,
THAPSDRAFT_547,32.41215839,1.629934717,0.755542838,2.157302849,0.030982075,0.729761595,1.508889497,,
THAPSDRAFT_5470,104.2481537,-0.300114354,0.551667894,-0.544012724,0.586432717,0.978439412,0.231781808,,
THAPSDRAFT_5476,9.877027985,-0.210282333,0.784696904,-0.267979053,0.788715442,0.991234827,0.103079656,,
THAPSDRAFT_5479,30.25471883,-0.642865667,0.683013423,-0.941219668,0.3465923,0.967731826,0.46018109,,
THAPSDRAFT_5484,24.89482992,-0.907565739,0.718412897,-1.263292659,0.206484024,0.923409608,0.685113546,,
THAPSDRAFT_5485,71.75172036,-0.018925516,0.57237837,-0.033064695,0.973622997,0.996496528,0.011609177,,
THAPSDRAFT_5487,59.41386288,-0.222152584,0.592258954,-0.375093669,0.707590805,0.982569556,0.150217819,,
THAPSDRAFT_5488,104.9560636,-0.545278672,0.567502462,-0.960839306,0.336632972,0.962512736,0.472843349,,
THAPSDRAFT_5496,24.49031,0.356076356,0.702178894,0.507102049,0.612083217,0.980678643,0.213189528,,
THAPSDRAFT_5497,155.1333884,-0.248975186,0.543549453,-0.458054339,0.646913402,0.982569556,0.189153851,,
THAPSDRAFT_5499,34.299918,-0.306776672,0.655412874,-0.468066289,0.639737186,0.982569556,0.193998404,,
THAPSDRAFT_55,169.2578755,-0.292786856,0.548774162,-0.533528865,0.593667535,0.979873231,0.2264567,,
THAPSDRAFT_5500,435.1454462,1.163337623,0.733087967,1.586900449,0.112535193,0.86855233,0.948711639,,
THAPSDRAFT_5502,16.46733164,0.411436305,0.748153763,0.549935488,0.582363623,0.977220301,0.234805761,,
THAPSDRAFT_5503,12.65810242,-0.587723917,0.771357345,-0.761934687,0.446098986,0.97365412,0.350568764,,
THAPSDRAFT_5504,107.619153,0.130712139,0.545908977,0.239439439,0.810764851,0.994434124,0.091105087,,
THAPSDRAFT_5509,64.94230175,-0.552994234,0.599940028,-0.921749188,0.356659417,0.968014203,0.447746305,,
THAPSDRAFT_5510,23.46215521,-0.567277749,0.708142058,-0.801079025,0.423085898,0.97365412,0.37357145,,
THAPSDRAFT_5511,42.96338624,0.417779577,0.638996971,0.653805254,0.513237281,0.97365412,0.289681805,,
THAPSDRAFT_5513,65.07714172,0.006905282,0.581503907,0.011874868,0.990525449,0.999236243,0.004134362,,
THAPSDRAFT_5514,38.46310215,-0.139130456,0.638956436,-0.217746388,0.827626718,0.994434124,0.082165497,,
THAPSDRAFT_5515,12.30414749,0.170964406,0.770882278,0.22177758,0.824487033,0.994434124,0.08381617,,
THAPSDRAFT_5519,63.47591705,0.579600534,0.610128728,0.949964339,0.342130373,0.964400209,0.465808369,,
THAPSDRAFT_5532,102.798624,-0.793376428,0.711281461,-1.115418398,0.264671169,0.942935048,0.577293364,,
THAPSDRAFT_5538,64.18382691,0.182874511,0.586475943,0.311819287,0.755177865,0.987778811,0.121950748,,
THAPSDRAFT_5540,50.9863646,-1.00142609,0.658087133,-1.52172264,0.128078592,0.881737318,0.892523454,,
THAPSDRAFT_5545,41.32845157,1.067714765,0.690804704,1.545610155,0.122198747,0.873799354,0.912933247,,
THAPSDRAFT_5548,13.2311723,0.03503434,0.763372968,0.045894132,0.963394631,0.995550825,0.016195778,,
THAPSDRAFT_5551,35.2943628,0.123452697,0.651230214,0.189568442,0.849647318,0.995091298,0.070761309,,
THAPSDRAFT_5552,44.41291594,-0.494576927,0.632998685,-0.781323783,0.434612086,0.97365412,0.361898201,,
THAPSDRAFT_5553,97.45559012,-0.257043094,0.553373324,-0.464502142,0.642288025,0.982569556,0.192270175,,
THAPSDRAFT_5555,31.29972861,1.309868868,0.734723626,1.782804883,0.074618071,0.816414732,1.127155984,,
THAPSDRAFT_5557,64.77375179,-0.143242021,0.582427327,-0.245939733,0.805728886,0.994111807,0.093811066,,
THAPSDRAFT_5563,17.54605142,0.513534934,0.744766954,0.689524329,0.490493368,0.97365412,0.30936686,,
THAPSDRAFT_5573,15.72571179,1.242798306,0.781312715,1.590654141,0.111687433,0.86855233,0.951995691,,
THAPSDRAFT_5574,90.96641644,-0.097757003,0.553718471,-0.1765464,0.859864699,0.995357423,0.06556988,,
THAPSDRAFT_5576,84.03901286,1.270631494,0.660202449,1.924608876,0.054278308,0.774484431,1.265373698,,
THAPSDRAFT_5579,47.59851029,0.153280326,0.616713412,0.248543851,0.803713646,0.993005544,0.094898658,,
THAPSDRAFT_5580,62.07695234,0.896624009,0.639996501,1.400982674,0.161219254,0.899400879,0.792583092,,
THAPSDRAFT_5582,17.71460139,-0.733685849,0.744417628,-0.985583658,0.324337461,0.961003642,0.489002888,,
THAPSDRAFT_5584,73.10012009,0.026484107,0.571056777,0.046377363,0.963009479,0.995550825,0.016369438,,
THAPSDRAFT_5585,18.97872613,0.046793132,0.725200796,0.06452438,0.948552695,0.995550825,0.022938538,,
THAPSDRAFT_5586,61.55444744,0.376874047,0.599267827,0.62889084,0.529420523,0.97365412,0.276199227,,
THAPSDRAFT_5588,18.43936624,-0.011050687,0.728066938,-0.015178119,0.987890078,0.998152064,0.005291376,,
THAPSDRAFT_5589,20.95076073,-0.314029063,0.714410967,-0.439563608,0.660253203,0.982569556,0.180289483,,
THAPSDRAFT_5590,37.51922235,-1.123914392,0.695262356,-1.616532783,0.105979171,0.865007282,0.97477948,,
THAPSDRAFT_5595,705.0613612,-1.355124172,0.769420593,-1.761226805,0.078200023,0.824387719,1.10679312,,
THAPSDRAFT_5599,41.04191663,0.118756752,0.632987906,0.187612987,0.851180045,0.995091298,0.069978567,,
THAPSDRAFT_5600,23.83296514,0.469775748,0.70967322,0.661960653,0.507996439,0.97365412,0.294139332,,
THAPSDRAFT_5601,123.4291398,0.209140464,0.543804167,0.384587829,0.700542813,0.982569556,0.154565318,,
THAPSDRAFT_5602,17.36064646,-0.135293202,0.734680673,-0.18415239,0.853893908,0.995091298,0.068596085,,
THAPSDRAFT_5604,139.7447765,-0.849895095,0.593267417,-1.432566613,0.151981729,0.897977004,0.81820862,,
THAPSDRAFT_5605,31.70424853,0.273643664,0.668446272,0.409372714,0.682266161,0.982569556,0.166046168,,
THAPSDRAFT_5607,39.18786701,0.232205192,0.64158362,0.361925062,0.717408031,0.982569556,0.144233766,,
THAPSDRAFT_5614,49.19973496,0.845790744,0.655428879,1.290438629,0.196898407,0.915270943,0.705757797,,
THAPSDRAFT_5615,49.70538486,0.686090583,0.64127886,1.069878685,0.284673919,0.942935048,0.54565232,,
THAPSDRAFT_5622,25.80499974,0.142218921,0.690003644,0.20611329,0.836702418,0.994434124,0.077428976,,
THAPSDRAFT_5623,64.35237687,0.883094086,0.63586893,1.388798925,0.164893902,0.899400879,0.782795404,,
THAPSDRAFT_5624,21.75980056,-0.226083692,0.708809769,-0.318962438,0.749754996,0.987162755,0.125080631,,
THAPSDRAFT_5626,46.60406549,-0.174524671,0.617013363,-0.282853957,0.777288791,0.991234827,0.109417595,,
THAPSDRAFT_5630,156.3975131,0.335955463,0.550574543,0.610190695,0.541735493,0.97365412,0.26621271,,
THAPSDRAFT_5631,53.48090409,0.809907037,0.644646429,1.256358525,0.208986012,0.923409608,0.679882782,,
THAPSDRAFT_5632,72.86415014,1.136414959,0.653392049,1.739254343,0.081990034,0.826900481,1.086238931,,
THAPSDRAFT_5635,30.65923875,0.473132745,0.680743119,0.69502391,0.487040317,0.97365412,0.312435086,,
THAPSDRAFT_5636,46.72205047,-0.261810135,0.618460161,-0.423325787,0.672057582,0.982569556,0.172593515,,
THAPSDRAFT_5638,36.64276252,0.203239899,0.648698617,0.313304043,0.754049679,0.987778811,0.122600041,,
THAPSDRAFT_5641,22.24859546,0.694580239,0.727438604,0.954830051,0.339663648,0.964400209,0.46895093,,
THAPSDRAFT_5643,29.54680897,0.12967808,0.673175995,0.192636221,0.847243876,0.994434124,0.071991562,,
THAPSDRAFT_5647,82.08383325,-0.764805528,0.600530702,-1.273549422,0.202823147,0.91942319,0.692882483,,
THAPSDRAFT_5653,42.74427128,-0.095536268,0.626224029,-0.15255925,0.878745862,0.995550825,0.056136707,,
THAPSDRAFT_5655,14.84925197,0.238244161,0.754741639,0.3156632,0.752258162,0.987214837,0.123633092,,
THAPSDRAFT_5656,123.1088949,-0.812923364,0.589368676,-1.379312131,0.167798538,0.899400879,0.775211828,,
THAPSDRAFT_5657,60.49258266,-0.175437609,0.589499083,-0.29760455,0.766005001,0.99086597,0.115768395,,
THAPSDRAFT_5658,13.85480717,-0.643302572,0.76499135,-0.840927904,0.400388325,0.969441629,0.397518594,,
THAPSDRAFT_5659,53.36291911,0.889023819,0.651942438,1.363653855,0.172676534,0.899400879,0.762766678,,
THAPSDRAFT_5660,99.93327461,0.317621,0.557904371,0.569310829,0.569145219,0.974668053,0.244776908,,
THAPSDRAFT_5662,80.71857853,0.480655538,0.582911285,0.824577514,0.409611492,0.969441629,0.387627868,,
THAPSDRAFT_5664,83.26368301,0.487178406,0.581108693,0.83836021,0.40182843,0.969441629,0.39595934,,
THAPSDRAFT_5666,178.0224737,-1.193400033,0.642042712,-1.858754895,0.063061888,0.789511602,1.200233028,,
THAPSDRAFT_5667,17.54605142,0.513534934,0.744766954,0.689524329,0.490493368,0.97365412,0.30936686,,
THAPSDRAFT_5668,47.51423531,0.423735796,0.628242634,0.674477938,0.500007507,0.97365412,0.301023475,,
THAPSDRAFT_5669,43.26677617,0.629819097,0.65129374,0.967027715,0.333530179,0.962512736,0.476864863,,
THAPSDRAFT_5671,63.57704703,-0.120677437,0.583904658,-0.206673187,0.836265099,0.994434124,0.077656028,,
THAPSDRAFT_5672,13.92222716,0.371608786,0.763415226,0.486771514,0.626420259,0.982268126,0.203134205,,
THAPSDRAFT_5675,22.99021531,0.068117694,0.702697593,0.096937423,0.922776089,0.995550825,0.034903667,,
THAPSDRAFT_5677,38.68221711,0.423999762,0.651246763,0.651058533,0.515008703,0.97365412,0.288185432,,
THAPSDRAFT_5686,198.8046844,0.143791506,0.555003974,0.25908194,0.795572019,0.992158043,0.0993205,,
THAPSDRAFT_5687,82.03326827,-0.48775079,0.577206188,-0.84502003,0.398099656,0.969441629,0.400008198,,
THAPSDRAFT_5688,38.83391208,0.540491655,0.657275427,0.822321408,0.410893996,0.969441629,0.386270205,,
THAPSDRAFT_5689,109.1529577,0.290619725,0.552002946,0.526482199,0.598553217,0.97999877,0.222897231,,
THAPSDRAFT_5690,22.0631905,0.158151266,0.709077924,0.22303792,0.823505994,0.994434124,0.084333236,,
THAPSDRAFT_5692,11.88277258,-0.16409928,0.772170399,-0.212516926,0.831703774,0.994434124,0.080031328,,
THAPSDRAFT_5694,61.13307253,-0.884508007,0.632609557,-1.398189447,0.162056185,0.899400879,0.79033439,,
THAPSDRAFT_5695,21.05189071,0.789699565,0.737790599,1.070357315,0.284458505,0.942935048,0.545981077,,
THAPSDRAFT_5698,100.4894895,0.739796075,0.592508236,1.248583616,0.211817408,0.923409608,0.674038351,,
THAPSDRAFT_5699,90.34278157,0.036934874,0.554292654,0.066634248,0.946872881,0.995550825,0.023708322,,
THAPSDRAFT_5701,26.79944453,0.665759458,0.706082203,0.94289228,0.345736004,0.967666717,0.461255392,,
THAPSDRAFT_5706,69.96509073,0.305165649,0.58371326,0.522800611,0.601113015,0.97999877,0.221043869,,
THAPSDRAFT_5708,42.81169127,0.310704149,0.634249242,0.489877053,0.624220902,0.982268126,0.204661693,,
THAPSDRAFT_5711,6.404898693,-0.215268367,0.791294594,-0.272045795,0.785586807,0.991234827,0.104805818,,
THAPSDRAFT_5713,8.022978363,0.113568377,0.792392667,0.143323357,0.88603481,0.995550825,0.052549215,,
THAPSDRAFT_5715,24.9959599,0.076670429,0.692747482,0.110675868,0.911873383,0.995550825,0.040065461,,
THAPSDRAFT_5717,40.72167169,0.625171071,0.657452563,0.950899131,0.341655583,0.964400209,0.466411478,,
THAPSDRAFT_5722,50.9695096,-0.390235808,0.613550637,-0.63602869,0.524757722,0.97365412,0.280041162,,
THAPSDRAFT_5725,86.93807226,0.257218839,0.563670181,0.456328625,0.648153683,0.982569556,0.188322007,,
THAPSDRAFT_5728,140.8403513,-0.001198574,0.537250391,-0.00223094,0.998219969,0.999999877,0.000773747,,
THAPSDRAFT_5729,19.28211607,0.466317084,0.733142627,0.63605234,0.524742308,0.97365412,0.280053919,,
THAPSDRAFT_5734,30.65923875,0.473132745,0.680743119,0.69502391,0.487040317,0.97365412,0.312435086,,
THAPSDRAFT_5743,141.0257562,0.62457724,0.573030133,1.089955316,0.275732828,0.942935048,0.559511525,,
THAPSDRAFT_5747,52.9246892,0.045481644,0.602855953,0.075443633,0.939861744,0.995550825,0.026936028,,
THAPSDRAFT_5748,22.0631905,0.158151266,0.709077924,0.22303792,0.823505994,0.994434124,0.084333236,,
THAPSDRAFT_5757,46.87374544,-0.160056602,0.616171218,-0.259759945,0.795048949,0.992158043,0.099606132,,
THAPSDRAFT_5760,221.4746548,-0.093455299,0.565198397,-0.165349547,0.868668863,0.995550825,0.061145745,,
THAPSDRAFT_5763,309.5588668,-0.603434185,0.642488111,-0.939214555,0.347620598,0.968014203,0.458894498,,
THAPSDRAFT_5766,710.89319,-0.649515057,0.727974236,-0.892222588,0.372273638,0.969441629,0.429137717,,
THAPSDRAFT_5768,60.47572766,0.340268229,0.598965027,0.568093651,0.569971379,0.974668053,0.244146952,,
THAPSDRAFT_5769,46.75576046,-0.072939492,0.615847489,-0.118437589,0.905720943,0.995550825,0.04300559,,
THAPSDRAFT_5770,23.74869016,0.958857429,0.735405195,1.303849137,0.192285025,0.91195091,0.716054536,,
THAPSDRAFT_5774,26.66460456,-0.55174996,0.693114514,-0.796044447,0.426006202,0.97365412,0.370584078,,
THAPSDRAFT_5775,38.7327821,-0.122230063,0.638005429,-0.191581542,0.848070002,0.994508544,0.071568298,,
THAPSDRAFT_5776,514.3470751,-0.548788765,0.703043947,-0.78058956,0.435043934,0.97365412,0.361466882,,
THAPSDRAFT_5777,540.2363498,-0.299609735,0.695671593,-0.430676972,0.666703265,0.982569556,0.176067418,,
THAPSDRAFT_5778,41.6824065,0.768436637,0.665341893,1.154950026,0.248110892,0.942935048,0.60535417,,
THAPSDRAFT_5779,183.0621177,-0.208316513,0.549438265,-0.379144529,0.704580541,0.982569556,0.152069355,,
THAPSDRAFT_5780,295.8557546,-0.582750303,0.633815305,-0.919432361,0.357869469,0.968014203,0.446275351,,
THAPSDRAFT_5784,41.00820663,-0.092417131,0.631084542,-0.14644176,0.883572663,0.995550825,0.053757729,,
THAPSDRAFT_5785,136.5086172,0.697877846,0.58042763,1.20235118,0.229227495,0.939713134,0.639733291,,
THAPSDRAFT_5788,279.8772179,-0.316648751,0.607372486,-0.521341942,0.602128588,0.97999877,0.220310753,,
THAPSDRAFT_5789,51.39088452,-0.281716133,0.60869204,-0.462822108,0.643491883,0.982569556,0.191456927,,
THAPSDRAFT_5790,74.33053484,0.12751594,0.571479636,0.223132956,0.82343203,0.994434124,0.084372244,,
THAPSDRAFT_5793,40.23287679,0.074473835,0.634507325,0.117372696,0.90656472,0.995550825,0.042601186,,
THAPSDRAFT_5794,79.38703381,-0.873711772,0.613513994,-1.424110585,0.154414463,0.899400879,0.811312025,,
THAPSDRAFT_5795,8.832018198,0.25024122,0.790560323,0.316536528,0.751595304,0.987214837,0.124015942,,
THAPSDRAFT_5796,87.79767709,0.018502574,0.556130055,0.033270228,0.973459095,0.996496528,0.011682293,,
THAPSDRAFT_5797,65.44795165,-0.668338336,0.608004918,-1.099231793,0.271666975,0.942935048,0.565963154,,
THAPSDRAFT_5799,63.15567212,-0.208708152,0.586050348,-0.356126658,0.721745714,0.982569556,0.141615786,,
THAPSDRAFT_5801,70.1167857,0.373918346,0.587288396,0.63668608,0.524329343,0.97365412,0.280395838,,
THAPSDRAFT_5802,53.902279,-0.405356691,0.60853337,-0.666120727,0.505333937,0.97365412,0.296421534,,
THAPSDRAFT_5805,14.07392213,0.631082765,0.768929667,0.820728854,0.411800732,0.969441629,0.385312886,,
THAPSDRAFT_5806,171.5333,-1.14506761,0.63441088,-1.804930599,0.071085543,0.808193359,1.148218716,,
THAPSDRAFT_5807,20.79906576,-0.519278128,0.720027486,-0.72119209,0.470791338,0.97365412,0.327171537,,
THAPSDRAFT_5809,21.13616569,0.254105871,0.716282099,0.354756697,0.722771872,0.982569556,0.140998757,,
THAPSDRAFT_5812,28.23211924,0.319659311,0.684040706,0.467310363,0.640277843,0.982569556,0.193631526,,
THAPSDRAFT_5815,26.76573454,0.365231246,0.692062434,0.527743203,0.597677583,0.97999877,0.223533033,,
THAPSDRAFT_5820,77.83637412,0.232419417,0.571160596,0.406924809,0.684063214,0.982569556,0.164903764,,
THAPSDRAFT_5824,170.1006253,-0.224580564,0.545903572,-0.41139237,0.680784848,0.982569556,0.166990119,,
THAPSDRAFT_5828,106.2201883,-0.378946661,0.555050867,-0.682724203,0.494781133,0.97365412,0.305586869,,
THAPSDRAFT_5829,368.8210348,-0.172802201,0.647332792,-0.266944921,0.789511569,0.991600954,0.102641502,,
THAPSDRAFT_5830,29.66479395,1.73E-07,0.670841311,2.58E-07,0.999999794,0.999999877,8.93E-08,,
THAPSDRAFT_5832,151.880374,0.878304775,0.601435797,1.460346688,0.144194817,0.890926576,0.841050351,,
THAPSDRAFT_5833,18.97872613,0.046793132,0.725200796,0.06452438,0.948552695,0.995550825,0.022938538,,
THAPSDRAFT_5835,59.86894779,0.021687198,0.589765479,0.036772579,0.970666338,0.996496528,0.012930031,,
